cwvScore,loadState,invoker,invokeCategory
912,dom-content-loaded,https://cdn.brandmetrics.com/scripts/bundle/65568.js?sid=645f9800-a0f1-423a-bbac-258602ad732c&toploc=www.popularmechanics.com,other
912,dom-content-loaded,https://cdn.parsely.com/keys/popularmechanics.com/p.js,other
920,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
920,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
920,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
920,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
920,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
920,complete,#document.onclick,domcument-body-DOMWindow
920,complete,DIV.onclick,other
920,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
920,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
928,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
928,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
928,loading,,
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/framework-a3556bc2094811f6.js,framework.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
928,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
928,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
928,complete,#document.onclick,domcument-body-DOMWindow
928,complete,,
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
928,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
928,complete,TimerHandler:setTimeout,other
928,complete,DOMWindow.onpointerup,domcument-body-DOMWindow
928,dom-content-loaded,https://www.googletagmanager.com/gtag/js?id=G-FB55WFVWBS,other
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
936,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
936,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
936,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
944,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
944,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
944,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
944,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
952,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
952,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
952,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
952,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
952,dom-interactive,https://w,other
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
952,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
952,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
960,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
960,dom-content-loaded,https://cdn.parsely.com/keys/popularmechanics.com/p.js,other
960,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
960,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
960,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
960,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
960,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
968,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/1403-2c0746c44de93e13.js,hdm miscellaneous
968,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
968,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
968,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
968,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
968,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
968,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
968,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
968,loading,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
968,loading,invoker_,other
968,dom-interactive,https://www.popularmechanics.com/_assets/moapt/2.210.0/moapt-bundle-hdm.js,other
968,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
968,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
968,dom-interactive,,
976,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
976,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
976,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/media/cmp.script.a020e6f8.js,hdm miscellaneous
976,dom-content-loaded,FrameRequestCallback,other
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
984,dom-content-loaded,https://cdn.ampproject.org/rtv/012406241625000/v0/amp-form-0.1.mjs,other
984,dom-content-loaded,TimerHandler:setTimeout,other
984,dom-content-loaded,TimerHandler:setTimeout,other
984,dom-content-loaded,TimerHandler:setTimeout,other
984,dom-content-loaded,FrameRequestCallback,other
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
984,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
984,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/7966-f1a96611508dc7bf.js,hdm miscellaneous
984,dom-interactive,,
984,complete,https://www.popularmechanics.com/_assets/oply/public/21018620252/s/us_popularmechanics.js,other
992,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
992,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
992,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
992,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
992,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
992,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
992,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
992,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
1000,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1000,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1000,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/7491.a49b8fa77342f9e0.js,hdm miscellaneous
1000,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/1195.3441a0c812024611.js,hdm miscellaneous
1000,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/media/cmp.script.a020e6f8.js,hdm miscellaneous
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1000,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1000,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1008,dom-interactive,https://www.popu,other
1008,complete,TimerHandler:setTimeout,other
1008,complete,TimerHandler:setTimeout,other
1008,complete,https://nexus.ensighten.com/hearst/mag/code/12e0a9267ab79a81474670bfc75fd568.js?conditionId0=4953418,other
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1008,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1008,dom-interactive,TimerHandler:setTimeout,other
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1008,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1008,dom-interactive,XMLHttpRequest.onload,other
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1008,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1008,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1008,complete,DOMWindow.onmousemove,domcument-body-DOMWindow
1008,complete,#document.onclick,domcument-body-DOMWindow
1008,complete,A.onclick,other
1008,complete,HTML.onclick,domcument-body-DOMWindow
1008,complete,#document.onclick,domcument-body-DOMWindow
1008,complete,DOMWindow.onbeforeunload,domcument-body-DOMWindow
1008,complete,DOMWindo,domcument-body-DOMWindow
1008,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1008,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1016,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1016,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1016,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
